invoice_key,contract_key,invoice_date_key,due_date_key,paid_date_key,invoice_date,due_date,paid_date,amount_due,amount_paid,payment_status,principal_amount,interest_amount,invoice_number
15010,1140,20240419,20240503,20240507.0,2024-04-19,2024-05-03,2024-05-07,165.82,165.82,Paid,81.91,83.91,INV-001140-015
15011,1140,20240519,20240602,20240608.0,2024-05-19,2024-06-02,2024-06-08,165.82,165.82,Paid,81.91,83.91,INV-001140-016
15012,1140,20240618,20240702,20240707.0,2024-06-18,2024-07-02,2024-07-07,165.82,165.82,Paid,81.91,83.91,INV-001140-017
15013,1140,20240718,20240801,20240801.0,2024-07-18,2024-08-01,2024-08-01,165.82,165.82,Paid,81.91,83.91,INV-001140-018
15014,1140,20240817,20240831,20240902.0,2024-08-17,2024-08-31,2024-09-02,165.82,165.82,Paid,81.91,83.91,INV-001140-019
15015,1140,20240916,20240930,20241004.0,2024-09-16,2024-09-30,2024-10-04,165.82,165.82,Paid,81.91,83.91,INV-001140-020
15016,1140,20241016,20241030,20241114.0,2024-10-16,2024-10-30,2024-11-14,165.82,165.82,Late,81.91,83.91,INV-001140-021
15017,1140,20241115,20241129,20241128.0,2024-11-15,2024-11-29,2024-11-28,165.82,165.82,Paid,81.91,83.91,INV-001140-022
15018,1140,20241215,20241229,20250102.0,2024-12-15,2024-12-29,2025-01-02,165.82,165.82,Paid,81.91,83.91,INV-001140-023
15019,1142,20231122,20231206,,2023-11-22,2023-12-06,,320.21,0.0,Delinquent,156.35,163.86,INV-001142-001
15020,1142,20231222,20240105,20240106.0,2023-12-22,2024-01-05,2024-01-06,320.21,320.21,Paid,156.35,163.86,INV-001142-002
15021,1142,20240121,20240204,20240206.0,2024-01-21,2024-02-04,2024-02-06,320.21,320.21,Paid,156.35,163.86,INV-001142-003
15022,1142,20240220,20240305,20240312.0,2024-02-20,2024-03-05,2024-03-12,320.21,320.21,Paid,156.35,163.86,INV-001142-004
15023,1142,20240321,20240404,20240410.0,2024-03-21,2024-04-04,2024-04-10,320.21,320.21,Paid,156.35,163.86,INV-001142-005
15024,1142,20240420,20240504,20240502.0,2024-04-20,2024-05-04,2024-05-02,320.21,320.21,Paid,156.35,163.86,INV-001142-006
15025,1142,20240520,20240603,20240606.0,2024-05-20,2024-06-03,2024-06-06,320.21,320.21,Paid,156.35,163.86,INV-001142-007
15026,1142,20240619,20240703,20240630.0,2024-06-19,2024-07-03,2024-06-30,320.21,320.21,Paid,156.35,163.86,INV-001142-008
15027,1142,20240719,20240802,20240809.0,2024-07-19,2024-08-02,2024-08-09,320.21,320.21,Paid,156.35,163.86,INV-001142-009
15028,1142,20240818,20240901,20240904.0,2024-08-18,2024-09-01,2024-09-04,320.21,161.69,Partial,156.35,163.86,INV-001142-010
15029,1142,20240917,20241001,20241001.0,2024-09-17,2024-10-01,2024-10-01,320.21,320.21,Paid,156.35,163.86,INV-001142-011
15030,1142,20241017,20241031,20241028.0,2024-10-17,2024-10-31,2024-10-28,320.21,201.64,Partial,156.35,163.86,INV-001142-012
15031,1142,20241116,20241130,20241127.0,2024-11-16,2024-11-30,2024-11-27,320.21,320.21,Paid,156.35,163.86,INV-001142-013
15032,1142,20241216,20241230,20250213.0,2024-12-16,2024-12-30,2025-02-13,320.21,320.21,Delinquent,156.35,163.86,INV-001142-014
15033,1143,20230924,20231008,,2023-09-24,2023-10-08,,399.35,0.0,Delinquent,218.46,180.89,INV-001143-001
15034,1143,20231024,20231107,20231110.0,2023-10-24,2023-11-07,2023-11-10,399.35,399.35,Paid,218.46,180.89,INV-001143-002
15035,1143,20231123,20231207,20231206.0,2023-11-23,2023-12-07,2023-12-06,399.35,399.35,Paid,218.46,180.89,INV-001143-003
15036,1143,20231223,20240106,20240103.0,2023-12-23,2024-01-06,2024-01-03,399.35,399.35,Paid,218.46,180.89,INV-001143-004
15037,1143,20240122,20240205,20240207.0,2024-01-22,2024-02-05,2024-02-07,399.35,399.35,Paid,218.46,180.89,INV-001143-005
15038,1143,20240221,20240306,20240306.0,2024-02-21,2024-03-06,2024-03-06,399.35,399.35,Paid,218.46,180.89,INV-001143-006
15039,1143,20240322,20240405,20240406.0,2024-03-22,2024-04-05,2024-04-06,399.35,399.35,Paid,218.46,180.89,INV-001143-007
15040,1143,20240421,20240505,20240506.0,2024-04-21,2024-05-05,2024-05-06,399.35,399.35,Paid,218.46,180.89,INV-001143-008
15041,1143,20240521,20240604,20240605.0,2024-05-21,2024-06-04,2024-06-05,399.35,399.35,Paid,218.46,180.89,INV-001143-009
15042,1143,20240620,20240704,20240703.0,2024-06-20,2024-07-04,2024-07-03,399.35,399.35,Paid,218.46,180.89,INV-001143-010
15043,1143,20240720,20240803,20240802.0,2024-07-20,2024-08-03,2024-08-02,399.35,399.35,Paid,218.46,180.89,INV-001143-011
15044,1143,20240819,20240902,20240906.0,2024-08-19,2024-09-02,2024-09-06,399.35,399.35,Paid,218.46,180.89,INV-001143-012
15045,1143,20240918,20241002,20241001.0,2024-09-18,2024-10-02,2024-10-01,399.35,399.35,Paid,218.46,180.89,INV-001143-013
15046,1143,20241018,20241101,20241101.0,2024-10-18,2024-11-01,2024-11-01,399.35,399.35,Paid,218.46,180.89,INV-001143-014
15047,1143,20241117,20241201,20241130.0,2024-11-17,2024-12-01,2024-11-30,399.35,399.35,Paid,218.46,180.89,INV-001143-015
15048,1143,20241217,20241231,20250107.0,2024-12-17,2024-12-31,2025-01-07,399.35,399.35,Paid,218.46,180.89,INV-001143-016
15049,1144,20230926,20231010,20231017.0,2023-09-26,2023-10-10,2023-10-17,747.51,747.51,Paid,591.62,155.89,INV-001144-001
15050,1144,20231026,20231109,,2023-10-26,2023-11-09,,747.51,0.0,Delinquent,591.62,155.89,INV-001144-002
15051,1144,20231125,20231209,20231213.0,2023-11-25,2023-12-09,2023-12-13,747.51,747.51,Paid,591.62,155.89,INV-001144-003
15052,1144,20231225,20240108,20240110.0,2023-12-25,2024-01-08,2024-01-10,747.51,747.51,Paid,591.62,155.89,INV-001144-004
15053,1144,20240124,20240207,20240206.0,2024-01-24,2024-02-07,2024-02-06,747.51,747.51,Paid,591.62,155.89,INV-001144-005
15054,1144,20240223,20240308,20240323.0,2024-02-23,2024-03-08,2024-03-23,747.51,747.51,Late,591.62,155.89,INV-001144-006
15055,1144,20240324,20240407,20240405.0,2024-03-24,2024-04-07,2024-04-05,747.51,747.51,Paid,591.62,155.89,INV-001144-007
15056,1144,20240423,20240507,20240509.0,2024-04-23,2024-05-07,2024-05-09,747.51,747.51,Paid,591.62,155.89,INV-001144-008
15057,1144,20240523,20240606,20240610.0,2024-05-23,2024-06-06,2024-06-10,747.51,747.51,Paid,591.62,155.89,INV-001144-009
15058,1144,20240622,20240706,20240721.0,2024-06-22,2024-07-06,2024-07-21,747.51,668.94,Partial,591.62,155.89,INV-001144-010
15059,1144,20240722,20240805,20240809.0,2024-07-22,2024-08-05,2024-08-09,747.51,747.51,Paid,591.62,155.89,INV-001144-011
15060,1144,20240821,20240904,20240908.0,2024-08-21,2024-09-04,2024-09-08,747.51,747.51,Paid,591.62,155.89,INV-001144-012
15061,1144,20240920,20241004,20241011.0,2024-09-20,2024-10-04,2024-10-11,747.51,747.51,Paid,591.62,155.89,INV-001144-013
15062,1144,20241020,20241103,20241103.0,2024-10-20,2024-11-03,2024-11-03,747.51,747.51,Paid,591.62,155.89,INV-001144-014
15063,1144,20241119,20241203,20241205.0,2024-11-19,2024-12-03,2024-12-05,747.51,747.51,Paid,591.62,155.89,INV-001144-015
15064,1144,20241219,20250102,,2024-12-19,2025-01-02,,747.51,0.0,Pending,591.62,155.89,INV-001144-016
15065,1145,20231223,20240106,20240108.0,2023-12-23,2024-01-06,2024-01-08,921.3,351.54,Partial,723.73,197.58,INV-001145-001
15066,1145,20240122,20240205,20240211.0,2024-01-22,2024-02-05,2024-02-11,921.3,921.3,Paid,723.73,197.58,INV-001145-002
15067,1145,20240221,20240306,20240520.0,2024-02-21,2024-03-06,2024-05-20,921.3,921.3,Delinquent,723.73,197.58,INV-001145-003
15068,1145,20240322,20240405,20240405.0,2024-03-22,2024-04-05,2024-04-05,921.3,921.3,Paid,723.73,197.58,INV-001145-004
15069,1145,20240421,20240505,20240504.0,2024-04-21,2024-05-05,2024-05-04,921.3,921.3,Paid,723.73,197.58,INV-001145-005
15070,1145,20240521,20240604,20240601.0,2024-05-21,2024-06-04,2024-06-01,921.3,921.3,Paid,723.73,197.58,INV-001145-006
15071,1145,20240620,20240704,20240711.0,2024-06-20,2024-07-04,2024-07-11,921.3,921.3,Paid,723.73,197.58,INV-001145-007
15072,1145,20240720,20240803,20240810.0,2024-07-20,2024-08-03,2024-08-10,921.3,921.3,Paid,723.73,197.58,INV-001145-008
15073,1145,20240819,20240902,20240901.0,2024-08-19,2024-09-02,2024-09-01,921.3,921.3,Paid,723.73,197.58,INV-001145-009
15074,1145,20240918,20241002,20241003.0,2024-09-18,2024-10-02,2024-10-03,921.3,921.3,Paid,723.73,197.58,INV-001145-010
15075,1145,20241018,20241101,20241101.0,2024-10-18,2024-11-01,2024-11-01,921.3,921.3,Paid,723.73,197.58,INV-001145-011
15076,1145,20241117,20241201,20241201.0,2024-11-17,2024-12-01,2024-12-01,921.3,921.3,Paid,723.73,197.58,INV-001145-012
15077,1145,20241217,20241231,20241230.0,2024-12-17,2024-12-31,2024-12-30,921.3,921.3,Paid,723.73,197.58,INV-001145-013
15078,1146,20241004,20241018,20241102.0,2024-10-04,2024-10-18,2024-11-02,163.73,68.42,Partial,101.47,62.25,INV-001146-001
15079,1146,20241103,20241117,20250101.0,2024-11-03,2024-11-17,2025-01-01,163.73,163.73,Delinquent,101.47,62.25,INV-001146-002
15080,1146,20241203,20241217,20250131.0,2024-12-03,2024-12-17,2025-01-31,163.73,75.98,Partial,101.47,62.25,INV-001146-003
15081,1147,20231221,20240104,20240119.0,2023-12-21,2024-01-04,2024-01-19,681.33,681.33,Late,519.9,161.43,INV-001147-001
15082,1147,20240120,20240203,20240202.0,2024-01-20,2024-02-03,2024-02-02,681.33,681.33,Paid,519.9,161.43,INV-001147-002
15083,1147,20240219,20240304,20240310.0,2024-02-19,2024-03-04,2024-03-10,681.33,681.33,Paid,519.9,161.43,INV-001147-003
15084,1147,20240320,20240403,20240407.0,2024-03-20,2024-04-03,2024-04-07,681.33,681.33,Paid,519.9,161.43,INV-001147-004
15085,1147,20240419,20240503,20240717.0,2024-04-19,2024-05-03,2024-07-17,681.33,681.33,Delinquent,519.9,161.43,INV-001147-005
15086,1147,20240519,20240602,20240606.0,2024-05-19,2024-06-02,2024-06-06,681.33,681.33,Paid,519.9,161.43,INV-001147-006
15087,1147,20240618,20240702,20240717.0,2024-06-18,2024-07-02,2024-07-17,681.33,681.33,Late,519.9,161.43,INV-001147-007
15088,1147,20240718,20240801,20240731.0,2024-07-18,2024-08-01,2024-07-31,681.33,681.33,Paid,519.9,161.43,INV-001147-008
15089,1147,20240817,20240831,20240902.0,2024-08-17,2024-08-31,2024-09-02,681.33,681.33,Paid,519.9,161.43,INV-001147-009
15090,1147,20240916,20240930,20241001.0,2024-09-16,2024-09-30,2024-10-01,681.33,681.33,Paid,519.9,161.43,INV-001147-010
15091,1147,20241016,20241030,20241114.0,2024-10-16,2024-10-30,2024-11-14,681.33,681.33,Late,519.9,161.43,INV-001147-011
15092,1147,20241115,20241129,20241205.0,2024-11-15,2024-11-29,2024-12-05,681.33,681.33,Paid,519.9,161.43,INV-001147-012
15093,1147,20241215,20241229,20250103.0,2024-12-15,2024-12-29,2025-01-03,681.33,681.33,Paid,519.9,161.43,INV-001147-013
15094,1148,20230107,20230121,20230128.0,2023-01-07,2023-01-21,2023-01-28,310.02,310.02,Paid,150.49,159.52,INV-001148-001
15095,1148,20230206,20230220,20230226.0,2023-02-06,2023-02-20,2023-02-26,310.02,310.02,Paid,150.49,159.52,INV-001148-002
15096,1148,20230308,20230322,20230322.0,2023-03-08,2023-03-22,2023-03-22,310.02,310.02,Paid,150.49,159.52,INV-001148-003
15097,1148,20230407,20230421,,2023-04-07,2023-04-21,,310.02,0.0,Delinquent,150.49,159.52,INV-001148-004
15098,1148,20230507,20230521,20230525.0,2023-05-07,2023-05-21,2023-05-25,310.02,310.02,Paid,150.49,159.52,INV-001148-005
15099,1148,20230606,20230620,20230620.0,2023-06-06,2023-06-20,2023-06-20,310.02,310.02,Paid,150.49,159.52,INV-001148-006
15100,1148,20230706,20230720,20230718.0,2023-07-06,2023-07-20,2023-07-18,310.02,310.02,Paid,150.49,159.52,INV-001148-007
15101,1148,20230805,20230819,20230817.0,2023-08-05,2023-08-19,2023-08-17,310.02,310.02,Paid,150.49,159.52,INV-001148-008
15102,1148,20230904,20230918,20230919.0,2023-09-04,2023-09-18,2023-09-19,310.02,310.02,Paid,150.49,159.52,INV-001148-009
15103,1148,20231004,20231018,20231019.0,2023-10-04,2023-10-18,2023-10-19,310.02,310.02,Paid,150.49,159.52,INV-001148-010
15104,1148,20231103,20231117,20231124.0,2023-11-03,2023-11-17,2023-11-24,310.02,310.02,Paid,150.49,159.52,INV-001148-011
15105,1148,20231203,20231217,20231220.0,2023-12-03,2023-12-17,2023-12-20,310.02,310.02,Paid,150.49,159.52,INV-001148-012
15106,1148,20240102,20240116,20240123.0,2024-01-02,2024-01-16,2024-01-23,310.02,310.02,Paid,150.49,159.52,INV-001148-013
15107,1148,20240201,20240215,20240218.0,2024-02-01,2024-02-15,2024-02-18,310.02,216.57,Partial,150.49,159.52,INV-001148-014
15108,1148,20240302,20240316,20240323.0,2024-03-02,2024-03-16,2024-03-23,310.02,310.02,Paid,150.49,159.52,INV-001148-015
15109,1148,20240401,20240415,20240417.0,2024-04-01,2024-04-15,2024-04-17,310.02,261.01,Partial,150.49,159.52,INV-001148-016
15110,1148,20240501,20240515,20240521.0,2024-05-01,2024-05-15,2024-05-21,310.02,310.02,Paid,150.49,159.52,INV-001148-017
15111,1148,20240531,20240614,20240613.0,2024-05-31,2024-06-14,2024-06-13,310.02,310.02,Paid,150.49,159.52,INV-001148-018
15112,1148,20240630,20240714,20240719.0,2024-06-30,2024-07-14,2024-07-19,310.02,310.02,Paid,150.49,159.52,INV-001148-019
15113,1148,20240730,20240813,20240819.0,2024-07-30,2024-08-13,2024-08-19,310.02,310.02,Paid,150.49,159.52,INV-001148-020
15114,1148,20240829,20240912,20240918.0,2024-08-29,2024-09-12,2024-09-18,310.02,310.02,Paid,150.49,159.52,INV-001148-021
15115,1148,20240928,20241012,20241013.0,2024-09-28,2024-10-12,2024-10-13,310.02,310.02,Paid,150.49,159.52,INV-001148-022
15116,1148,20241028,20241111,20241113.0,2024-10-28,2024-11-11,2024-11-13,310.02,310.02,Paid,150.49,159.52,INV-001148-023
15117,1148,20241127,20241211,20241213.0,2024-11-27,2024-12-11,2024-12-13,310.02,310.02,Paid,150.49,159.52,INV-001148-024
15118,1149,20231108,20231122,20231124.0,2023-11-08,2023-11-22,2023-11-24,262.92,262.92,Paid,192.33,70.59,INV-001149-001
15119,1149,20231208,20231222,20231223.0,2023-12-08,2023-12-22,2023-12-23,262.92,262.92,Paid,192.33,70.59,INV-001149-002
15120,1149,20240107,20240121,20240126.0,2024-01-07,2024-01-21,2024-01-26,262.92,262.92,Paid,192.33,70.59,INV-001149-003
15121,1149,20240206,20240220,20240218.0,2024-02-06,2024-02-20,2024-02-18,262.92,262.92,Paid,192.33,70.59,INV-001149-004
15122,1149,20240307,20240321,20240405.0,2024-03-07,2024-03-21,2024-04-05,262.92,262.92,Late,192.33,70.59,INV-001149-005
15123,1149,20240406,20240420,20240425.0,2024-04-06,2024-04-20,2024-04-25,262.92,262.92,Paid,192.33,70.59,INV-001149-006
15124,1149,20240506,20240520,20240525.0,2024-05-06,2024-05-20,2024-05-25,262.92,262.92,Paid,192.33,70.59,INV-001149-007
15125,1149,20240605,20240619,20240624.0,2024-06-05,2024-06-19,2024-06-24,262.92,262.92,Paid,192.33,70.59,INV-001149-008
15126,1149,20240705,20240719,20240721.0,2024-07-05,2024-07-19,2024-07-21,262.92,262.92,Paid,192.33,70.59,INV-001149-009
15127,1149,20240804,20240818,20240823.0,2024-08-04,2024-08-18,2024-08-23,262.92,262.92,Paid,192.33,70.59,INV-001149-010
15128,1149,20240903,20240917,20240914.0,2024-09-03,2024-09-17,2024-09-14,262.92,262.92,Paid,192.33,70.59,INV-001149-011
15129,1149,20241003,20241017,20241023.0,2024-10-03,2024-10-17,2024-10-23,262.92,262.92,Paid,192.33,70.59,INV-001149-012
15130,1149,20241102,20241116,20241120.0,2024-11-02,2024-11-16,2024-11-20,262.92,262.92,Paid,192.33,70.59,INV-001149-013
15131,1149,20241202,20241216,20241213.0,2024-12-02,2024-12-16,2024-12-13,262.92,194.09,Partial,192.33,70.59,INV-001149-014
15132,1149,20250101,20250115,,2025-01-01,2025-01-15,,262.92,0.0,Pending,192.33,70.59,INV-001149-015
15133,1150,20240110,20240124,20240130.0,2024-01-10,2024-01-24,2024-01-30,579.7,404.81,Partial,320.81,258.89,INV-001150-001
15134,1150,20240209,20240223,20240222.0,2024-02-09,2024-02-23,2024-02-22,579.7,579.7,Paid,320.81,258.89,INV-001150-002
15135,1150,20240310,20240324,20240329.0,2024-03-10,2024-03-24,2024-03-29,579.7,579.7,Paid,320.81,258.89,INV-001150-003
15136,1150,20240409,20240423,20240420.0,2024-04-09,2024-04-23,2024-04-20,579.7,579.7,Paid,320.81,258.89,INV-001150-004
15137,1150,20240509,20240523,20240523.0,2024-05-09,2024-05-23,2024-05-23,579.7,579.7,Paid,320.81,258.89,INV-001150-005
15138,1150,20240608,20240622,20240626.0,2024-06-08,2024-06-22,2024-06-26,579.7,579.7,Paid,320.81,258.89,INV-001150-006
15139,1150,20240708,20240722,20240727.0,2024-07-08,2024-07-22,2024-07-27,579.7,579.7,Paid,320.81,258.89,INV-001150-007
15140,1150,20240807,20240821,20240820.0,2024-08-07,2024-08-21,2024-08-20,579.7,579.7,Paid,320.81,258.89,INV-001150-008
15141,1150,20240906,20240920,20240922.0,2024-09-06,2024-09-20,2024-09-22,579.7,315.17,Partial,320.81,258.89,INV-001150-009
15142,1150,20241006,20241020,20241021.0,2024-10-06,2024-10-20,2024-10-21,579.7,579.7,Paid,320.81,258.89,INV-001150-010
15143,1150,20241105,20241119,20241123.0,2024-11-05,2024-11-19,2024-11-23,579.7,579.7,Paid,320.81,258.89,INV-001150-011
15144,1150,20241205,20241219,20241218.0,2024-12-05,2024-12-19,2024-12-18,579.7,245.77,Partial,320.81,258.89,INV-001150-012
15145,1151,20230727,20230810,20230811.0,2023-07-27,2023-08-10,2023-08-11,547.5,547.5,Paid,249.2,298.29,INV-001151-001
15146,1151,20230826,20230909,20230913.0,2023-08-26,2023-09-09,2023-09-13,547.5,547.5,Paid,249.2,298.29,INV-001151-002
15147,1151,20230925,20231009,20231013.0,2023-09-25,2023-10-09,2023-10-13,547.5,547.5,Paid,249.2,298.29,INV-001151-003
15148,1151,20231025,20231108,20231223.0,2023-10-25,2023-11-08,2023-12-23,547.5,547.5,Delinquent,249.2,298.29,INV-001151-004
15149,1151,20231124,20231208,20231210.0,2023-11-24,2023-12-08,2023-12-10,547.5,547.5,Paid,249.2,298.29,INV-001151-005
15150,1151,20231224,20240107,20240111.0,2023-12-24,2024-01-07,2024-01-11,547.5,547.5,Paid,249.2,298.29,INV-001151-006
15151,1151,20240123,20240206,20240208.0,2024-01-23,2024-02-06,2024-02-08,547.5,547.5,Paid,249.2,298.29,INV-001151-007
15152,1151,20240222,20240307,20240313.0,2024-02-22,2024-03-07,2024-03-13,547.5,547.5,Paid,249.2,298.29,INV-001151-008
15153,1151,20240323,20240406,20240412.0,2024-03-23,2024-04-06,2024-04-12,547.5,547.5,Paid,249.2,298.29,INV-001151-009
15154,1151,20240422,20240506,20240513.0,2024-04-22,2024-05-06,2024-05-13,547.5,547.5,Paid,249.2,298.29,INV-001151-010
15155,1151,20240522,20240605,20240612.0,2024-05-22,2024-06-05,2024-06-12,547.5,547.5,Paid,249.2,298.29,INV-001151-011
15156,1151,20240621,20240705,20240711.0,2024-06-21,2024-07-05,2024-07-11,547.5,547.5,Paid,249.2,298.29,INV-001151-012
15157,1151,20240721,20240804,20240809.0,2024-07-21,2024-08-04,2024-08-09,547.5,547.5,Paid,249.2,298.29,INV-001151-013
15158,1151,20240820,20240903,20240905.0,2024-08-20,2024-09-03,2024-09-05,547.5,547.5,Paid,249.2,298.29,INV-001151-014
15159,1151,20240919,20241003,20241001.0,2024-09-19,2024-10-03,2024-10-01,547.5,547.5,Paid,249.2,298.29,INV-001151-015
15160,1151,20241019,20241102,20241102.0,2024-10-19,2024-11-02,2024-11-02,547.5,547.5,Paid,249.2,298.29,INV-001151-016
15161,1151,20241118,20241202,20250116.0,2024-11-18,2024-12-02,2025-01-16,547.5,547.5,Delinquent,249.2,298.29,INV-001151-017
15162,1151,20241218,20250101,20241231.0,2024-12-18,2025-01-01,2024-12-31,547.5,547.5,Paid,249.2,298.29,INV-001151-018
15163,1152,20230117,20230131,20230215.0,2023-01-17,2023-01-31,2023-02-15,367.26,367.26,Late,245.82,121.44,INV-001152-001
15164,1152,20230216,20230302,20230301.0,2023-02-16,2023-03-02,2023-03-01,367.26,367.26,Paid,245.82,121.44,INV-001152-002
15165,1152,20230318,20230401,20230330.0,2023-03-18,2023-04-01,2023-03-30,367.26,367.26,Paid,245.82,121.44,INV-001152-003
15166,1152,20230417,20230501,20230506.0,2023-04-17,2023-05-01,2023-05-06,367.26,367.26,Paid,245.82,121.44,INV-001152-004
15167,1152,20230517,20230531,20230604.0,2023-05-17,2023-05-31,2023-06-04,367.26,367.26,Paid,245.82,121.44,INV-001152-005
15168,1152,20230616,20230630,20230703.0,2023-06-16,2023-06-30,2023-07-03,367.26,367.26,Paid,245.82,121.44,INV-001152-006
15169,1152,20230716,20230730,20230731.0,2023-07-16,2023-07-30,2023-07-31,367.26,367.26,Paid,245.82,121.44,INV-001152-007
15170,1152,20230815,20230829,20230830.0,2023-08-15,2023-08-29,2023-08-30,367.26,367.26,Paid,245.82,121.44,INV-001152-008
15171,1152,20230914,20230928,20230927.0,2023-09-14,2023-09-28,2023-09-27,367.26,367.26,Paid,245.82,121.44,INV-001152-009
15172,1152,20231014,20231028,20231025.0,2023-10-14,2023-10-28,2023-10-25,367.26,367.26,Paid,245.82,121.44,INV-001152-010
15173,1152,20231113,20231127,20231124.0,2023-11-13,2023-11-27,2023-11-24,367.26,367.26,Paid,245.82,121.44,INV-001152-011
15174,1152,20231213,20231227,20231225.0,2023-12-13,2023-12-27,2023-12-25,367.26,367.26,Paid,245.82,121.44,INV-001152-012
15175,1152,20240112,20240126,20240202.0,2024-01-12,2024-01-26,2024-02-02,367.26,367.26,Paid,245.82,121.44,INV-001152-013
15176,1152,20240211,20240225,20240301.0,2024-02-11,2024-02-25,2024-03-01,367.26,367.26,Paid,245.82,121.44,INV-001152-014
15177,1152,20240312,20240326,20240331.0,2024-03-12,2024-03-26,2024-03-31,367.26,367.26,Paid,245.82,121.44,INV-001152-015
15178,1152,20240411,20240425,20240427.0,2024-04-11,2024-04-25,2024-04-27,367.26,367.26,Paid,245.82,121.44,INV-001152-016
15179,1152,20240511,20240525,20240528.0,2024-05-11,2024-05-25,2024-05-28,367.26,367.26,Paid,245.82,121.44,INV-001152-017
15180,1152,20240610,20240624,20240701.0,2024-06-10,2024-06-24,2024-07-01,367.26,367.26,Paid,245.82,121.44,INV-001152-018
15181,1152,20240710,20240724,20240723.0,2024-07-10,2024-07-24,2024-07-23,367.26,367.26,Paid,245.82,121.44,INV-001152-019
15182,1152,20240809,20240823,20240830.0,2024-08-09,2024-08-23,2024-08-30,367.26,133.34,Partial,245.82,121.44,INV-001152-020
15183,1152,20240908,20240922,20240924.0,2024-09-08,2024-09-22,2024-09-24,367.26,367.26,Paid,245.82,121.44,INV-001152-021
